track_name,artist_name,album_name,duration_s,release_date,popularity,explicit,track_id,artist_id,artist_popularity,followers,genres,colab
Flow Cabron,"Tali, Arcángel",Flow Cabron,226.371,2015-08-21,0,False,6QB7eBG71AcW3PHfuMiEoH,5W3QNsK8PQNTvI9Y9PDyhs,0,0,,True
MJM,"Joyce Santana, Alvaro Diaz",MJM,168.394,2025-01-30,53,True,1unQBsx7P9S8saXJtDtOnz,4zOhMWD0LoBe2nP7s9cHhX,0,0,,True
Voy A Beber (Original),Nicky Jam,Voy A Beber,213.56,2014-01-01,53,True,1hMW2InUHSFeujNyQhWkMR,1SupJlEpv7RS2tPNRaHViT,0,0,,False
Boomerang,Sech,Sueños,203.392,2019-04-19,64,False,6E8uqptcabNz9ym19FkDye,77ziqFxp5gaInVrF2lj4ht,0,0,,False
Ay Mami (feat. Bryant Myers),"Tito ""El Bambino"", Bryant Myers",Ay Mami (feat. Bryant Myers),226.186,2016-10-31,0,True,6ql2L3pp9EuVEruS2BfzNp,5fJsY7afrbsyzJj9wdzJMh,0,0,,True
100 problemas (feat. Foyone),"FERNANDOCOSTA, Foyone",Tirititando,194.0,2022-05-27,37,False,3DtGkVAmRvhlYpEmfVDICa,5dC7EcwWdf9Qj4VvJab4rZ,0,0,,True
GRAFFITI,Funzo & Baby Loud,PALANTE,207.426,2024-02-16,37,False,0V3yG8nhaLPCLOzIslUzuH,1nwjHzOUQZsNYX8xoWiGVC,0,0,,False
Multiorgásmica,La Mafia del Amor,Pegao en Youtube,219.13,2016-09-16,62,True,7juQijVZXZJR4UrjGHSuIz,58BvN1pGtlKYP897Qsq5QA,0,0,,False
Suave,"Mayo 214, SDLH, XEFF",Suave,208.389,2020-02-14,30,True,1NJ6guy228PwMcj7MtnHQ5,7uXKIO6VDeOCo6ImWZpZJn,0,0,,True
Hijos de la Ruina,XBawel,Hijos de la Ruina,194.606,2023-08-01,0,True,3smUXcsy7NVpaI3CWh9FfI,5aVRp7t7EHegH2dV6CZRkt,0,0,,False
QUIZÁS SI QUIZÁS NO,"Alvaro Diaz, Quevedo",QUIZÁS SI QUIZÁS NO,203.213,2023-11-24,56,False,3WQhuJnlOTV9RiDZx2tDFF,5J7rXWjtn5HzUkJ4Jet8Fr,0,0,,True
Sentimiento Real,Ocer y Rade,Sentimiento Real,203.437,2019-02-10,0,False,3cMlcsRPD6M2VNdDRJlIha,0fgRCULXpG4okFdlpat4e3,0,0,,False
Rimmel,Quevedo,Rimmel,180.577,2021-10-09,53,False,1pdK71OIQBAEHHSZ3pUggO,52iwsT98xCoGgiGntTiR7K,0,0,,False
Lo Siento Mama,Reality,Lo Siento Mama,165.924,2020-11-01,0,True,4uQt0bSEEujfSWv6EbxivW,0FvRr7kKHIwQJxpRwf5OCw,0,0,,False
Pa To Los Combo,"Darell, Jehza, Luar La L, Jey G, Rokero, Ñengo Flow",Pa To' Los Combos,340.48,2022-07-29,35,False,1fui3e4HmhPSkxmblO5U0h,1TtXnWcUs0FCkaZDPGYHdf,0,0,,True
El Final - Remix,"Ozuna, Goldy Boy",El Final (Remix),226.684,2019-12-13,0,True,6CCIz2cNRmcrO25OgAV05D,1i8SpTcr7yvPOmcqrbnVXY,0,0,,True
Nena Fichu,Farruko,El Talento del Bloque,208.274,2010-05-04,69,True,4fP0RqHjhQAnA9PQMchA0S,329e4yvIujISKGKz1BZZbO,0,0,,False
La Serenata,"Dani Ribba, FMK",La Serenata,204.521,2023-10-26,35,False,2FtfaSWn9AFc1uDXNo3LKY,6cC67GpmPCjQjOYLpmOGhN,0,0,,True
Sol y Playa,Nickzzy,Sol y Playa,130.285,2023-06-29,33,False,39nLL9g3H6V7fXpGu4R4xL,6ddcxDK0BEkhe5LCdoA5Ki,0,0,,False
Trappin en el Vaticano,"LOS SANTOS, Darkside777",Pxxrificacion,201.398,2017-03-24,34,True,1JJfjukSYe8yvM5RxCiOWT,2y9smdnm3s9yX5UBj9214f,0,0,,True
Sci-Fi,"Tainy, Rauw Alejandro",DATA,197.626,2023-06-29,1,False,73dabjAcAF06vA4C1o16ta,0GM7qgcRCORpGnfcN2tCiB,0,0,,True
Ay Mi Dios,"IAmChino, Pitbull, Yandel, El Chacal",Ay Mi Dios,252.003,2016-02-22,71,False,4L4MttVsY1WaxSDzFiQefU,0b2GL7Y02vu50qieoQmw1w,0,0,,True
Aventura,"Luny Tunes, Noriega, Wisin & Yandel","Mas Flow, Vol. 1",170.853,2003-08-26,65,False,3iRMZq3iIaIBW5bH4VgWtM,5pZE9tgrhmIGWAsJZ7YxNK,0,0,,True
Ley,"One Path, Cruz Cafuné, DJ Parriba",Sin Plomo,157.758,2019-03-22,0,False,35tJHAO9o9FaLXa3HqFjvI,5muknVI7xdVX2rt1L6V5Xq,0,0,,True
Quizas,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid, Wisin, Zion",The Academy,216.066,2019-10-11,72,True,5Id5B3dxJZhPcV9GzgYZZe,2kqUKsTuEj1lPbm6BSn1AU,0,0,,True
"La Curiosidad (feat. Dj Nelson, JHAYCO, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","Jay Wheeler, Myke Towers, Rauw Alejandro, DJ Nelson, JHAYCO, Lunay, Kendo Kaponi","La Curiosidad (Blue Grand Prix Remix) [feat. Dj Nelson, JHAYCO, Lunay & Kendo Kaponi]",382.555,2020-12-17,66,True,7LE1K0lZyRFZjSlrnm7lfD,2cPqdH7XMvwaBJEVjheH8g,0,0,,True
La Rubia,La Nueva Escuela,Sigue Creciendo,192.545,2018-07-16,41,False,6wo4YB2SoclVxnq4J5JoSo,7mcJN2bWqCv7jvykgHp4KN,0,0,,False
Has Cambiado (feat. Justin Quiles),"Gadiel, Justin Quiles",Alto Rango,163.466,2016-10-21,49,False,6PSBdwyrcpSAIikYqaW2LB,4Esb8jfP35nF3O85C0jgKC,0,0,,True
Chamaquita,"Quevedo, Juseph",Chamaquita,170.699,2022-04-14,58,False,667CH2wRxXnQOfPD1NrlLJ,52iwsT98xCoGgiGntTiR7K,0,0,,True
Date Tu Guille,"Milly, Farruko, Myke Towers, Lary Over, Rauw Alejandro, Sharo Towers",Date Tu Guille,311.786,2019-07-20,0,True,1ORXGQElARPfUviSTLBrEF,7kXCcNRLEnblbTAppPraBp,0,0,,True
Órale,"Ébano, A.Dense",Órale,153.142,2024-01-15,39,True,1qHT624mqQXTnuzO5kWFQC,7q0HsrVsikGwRXqJsMsOZ5,0,0,,True
Resentia,Pablo Chill-E,Los Gangsters Tambien Lloran,200.526,2024-03-29,74,True,2ANtIUI9cipWNI685VdlZb,2XcZshqzPKm3iZcmt73R8D,0,0,,False
Sexy Movimiento,Wisin & Yandel,Los Extraterrestres - Otra Dimension,209.68,2007,53,False,08Nmr7uvpPxo9qJh0KZmbJ,1wZtkThiXbVNtj6hee6dz9,0,0,,False
Por Lo Nuestro,"Ceaxe, Luani, Franckvit",Por Lo Nuestro,193.865,2021-06-25,0,True,0QnEYHP98v2U2OBzd56ATx,1I9RdWdj077RD5icLSdK8x,0,0,,True
Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles),"Paulo Londra, De La Ghetto, Justin Quiles",Homerun,268.794,2019-05-23,65,False,3H9GDhVVTlmFQSmpt51qiP,3vQ0GE3mI0dAaxIMYe5g7z,0,0,,True
JAMAICA,"Feid, Sech",BAHÍA DUCATI,224.24,2020-09-11,56,False,3mEuWQDngXevBTZLf48XDx,2LRoIwlKmHjgvigdNGBHNo,0,0,,True
Desgaste,"Matasvandals, Mauri, JAVI BAMBINI CATTIVI, Kream",Desgaste,240.14,2018-08-23,0,True,3u0CuIUwKGZEs1MbYoVlm7,77WwIwmDkRo6Frks1A89KM,0,0,,True
Por Nadie,"Kaydy Cain, AC3",4 My 8itches,164.343,2017-04-28,40,True,6sIxhUkQESGbpvoLfu2mL8,4nXXIxTneJksvGXrlmX8oA,0,0,,True
CHANTEANDO,"NEO KB, Tristana",CHANTEANDO,147.129,2025-03-20,32,True,17AvJGnHqa0FhTNVGWUjSN,2URKy5EBk6Ew0jkOFRvt1u,0,0,,True
ANTES QUE SE ACABE,Bad Bunny,EL ÚLTIMO TOUR DEL MUNDO,221.186,2020-11-27,71,False,7kjEqI6eZ7YlFrGhxixnlN,4q3ewBCX7sLwd24euuV69X,0,0,,False
Ese Kbrn,"Cosculluela, Ozuna",El Principe 2,239.999,2023-12-14,40,False,3XaeszX6Kk4l40pKzK2oy6,00me4Ke1LsvMxt5kydlMyU,0,0,,True
Clandestino,"Shakira, Maluma",Clandestino,231.92,2018-06-08,73,False,7DrluKkTviBwCc8AV3VGmf,0EmeFodog0BfCgMzAIvKQp,0,0,,True
Tu Chapo,Ele A El Dominio,Tu Chapo,243.795,2017-11-21,67,True,4nuFE7WmAXiJ56RXZbiG43,4SzD0wClEg9NKVJZbCRFqS,0,0,,False
HALO,"Quevedo, La Pantera",BUENAS NOCHES,181.261,2024-11-22,74,False,58ldPuiCULxm08TCZ8qX4D,52iwsT98xCoGgiGntTiR7K,0,0,,True
EL REY DE LO IMPERFECTO,Daddy Yankee,LEGENDADDY,156.786,2022-03-25,46,True,4hgd5aoPFWEexRQLEep1rO,4VMYDCV2IEDYJArk749S6m,0,0,,False
Instagram,Blessd,Instagram,162.0,2022-04-07,76,False,0EFxJw34fK8DWlTxx9qYeW,1TA5sGRlKUJXBN4ZyJuDIX,0,0,,False
MI DROGA,Myke Towers,LA VIDA ES UNA,163.24,2023-03-23,56,True,5OYRVKWII0Eog7CjQRnmGf,7iK8PXO48WeuP03g8YR51W,0,0,,False
Viento,AMBKOR,Alone,178.12,2020-07-14,0,False,7mNjajf2vYj2UabtpOHqdA,5iQNy7hQGe1suvNOQz19Jz,0,0,,False
Si Te Vas / Que Tengo Que Hacer - Original Remix,"Omega, Roberto Ferrante",El Dueño Del Flow (Bonus Track Version),245.066,2009-07-28,68,False,0OyHCmkCp2qZJ44ZKB26fX,1UjxAZqzphB1tsMb1aWBj0,0,0,,True
Cabaret,"Funzo & Baby Loud, Luisaker",Cabaret,200.477,2019-02-15,10,False,5QXWDCPOFw66SqW2vgjebC,1nwjHzOUQZsNYX8xoWiGVC,0,0,,True
Ahora,J Balvin,Ahora,254.906,2018-02-26,44,False,5ssi8k015gKhPXEgC7qDU2,1vyhD5VmyZ7KMfW5gqLgo5,0,0,,False
I.D.K.,"Duki, Zanto",I.D.K.,150.0,2019-02-28,40,True,0Et7R62PgWXXWPeA3N33g2,1bAftSH8umNcGZ0uyV7LMg,0,0,,True
Demonios De Blanco,"Delaossa, Recycled J",La Madrugá,198.107,2025-03-20,66,False,050kWhZInhk88BoTD8vIni,5Uox3n7m4W2CoM9MmHPJwQ,0,0,,True
Desaparecida,Justin Quiles,Desaparecida,200.071,2016-05-08,52,False,7pyjwgJWjUydGEXwMlxbPL,14zUHaJZo1mnYtn6IBRaRP,0,0,,False
Otro Trago - Remix,"Sech, Ozuna, Anuel AA, Darell, Nicky Jam",Otro Trago (Remix),287.773,2019-07-26,71,True,4bTZeO72FwMa6wKOiqoynL,77ziqFxp5gaInVrF2lj4ht,0,0,,True
Dile (Homenaje),JHAYCO,Timelezz,228.933,2021-09-03,67,False,073yIM7v2j6XadD4Nkn0Fh,6nVcHLIgY5pE2YCl8ubca1,0,0,,False
Versatility,Ñengo Flow,Los Reyes del Rap,190.293,2015-03-17,38,True,6XylhLBAQlaWvrd6Pd1KOk,12vb80Km0Ew53ABfJOepVz,0,0,,False
Djadja (feat. Maluma) - Remix,"Aya Nakamura, Maluma",Djadja (feat. Maluma) [Remix],166.85,2020-06-12,62,False,6AzKhCHOms83jvNVLsz0Bt,7IlRNXHjoOCgEAWN5qYksg,0,0,,True
La Respuesta,"Becky G, Maluma",La Respuesta,182.4,2019-04-19,57,False,2fOjendzUzepHwR9QrVyYF,4obzFoKoKRHIphyHzJ35G3,0,0,,True
QUE PRETENDES,"J Balvin, Bad Bunny",OASIS,222.346,2019-06-28,81,False,25ZAibhr3bdlMCLmubZDVt,1vyhD5VmyZ7KMfW5gqLgo5,0,0,,True
Despacio (feat. Arcángel),"Nicky Jam, Arcángel",Fénix,179.546,2017-01-20,39,False,2EJ4KaeNQpyhVh2M6xz7pU,1SupJlEpv7RS2tPNRaHViT,0,0,,True
300,Anuel AA,Las Leyendas Nunca Mueren,222.603,2021-11-26,55,True,38qm9QOThz4R650p5WPKrN,2R21vXR83lH98kGeO99Y66,0,0,,False
Shorty Nueva,Juseph,Shorty Nueva,155.631,2023-03-31,0,False,5mAdwDf1rXsPdl69i4ITFL,5kgDdP7a4TsvkF08gpJGX0,0,0,,False
Lo Tira Pa Atrás,"José de Rico, Omar Montes, William Del Norte, Rasel",Lo Tira Pa Atrás,196.0,2019-02-08,14,False,0N3EGfnGE7qVDwNSreZky3,2ny2IhV61AbrsaWpjvGM7m,0,0,,True
ABC,"Hoke, Quevedo",TRES CREUS,181.739,2024-12-18,61,True,4x4zGJYBa39QEkc1KTgqtc,2x6kZekpNZMll7Uq3M6ar5,0,0,,True
"Te Lo Meto Yo (feat. Bad Bunny, Lary Over, Farruko, Arcangel & Tempo)","Pepe Quintana, Bad Bunny, Lary Over, Farruko, Arcángel, Tempo",Te Lo Meto Yo,389.616,2017-01-19,0,True,6Nzq7iIxg5w9ipnCd15sQt,7LXdYckhvHWU4ejXbkHa3N,0,0,,True
Noches en vigilia (feat. Nadal015),"FERNANDOCOSTA, Nadal015",Tirititando,242.919,2022-05-27,40,False,2N6MXo5SpRCOqFWxTt9JQl,5dC7EcwWdf9Qj4VvJab4rZ,0,0,,True
"Soldado Y Profeta (feat. Ozuna, Almighty, Kendo & Ñengo Flow)","Anuel AA, Ozuna, Almighty, Kendo Kaponi, Ñengo Flow","Soldado Y Profeta (Remix) [feat. Ozuna, Almighty, Kendo & Ñengo Flow]",512.636,2016-01-31,69,False,6OIePp3zOPV4OubtVTyJJ8,2R21vXR83lH98kGeO99Y66,0,0,,True
Tarde,Anier,Tarde,156.95,2020-05-29,0,True,4SMpjU8xhICOuWhZjZkhx2,29WHGHkCIlASkOrbKKyvcS,0,0,,False
Pali 2,"Mym, Jon Z, Ele A El Dominio, Nicky Jam",Pali 2,199.558,2018-10-31,37,False,5dkXTLz0gfFIUqMJs2qipL,3XAnU6uK5tWrQQd1K6FgfZ,0,0,,True
Pussy,"Bad Gyal, El Guincho",Pussy,137.533,2021-03-04,38,True,2b3lUT9emXS3GudBXk9Br2,4F4pp8NUW08JuXwnoxglpN,0,0,,True
Lluvia - Remix,"Eladio Carrion, Amenazzy, Rauw Alejandro, Lyanno",Sauce Boyz,319.8,2020-01-31,50,True,0LJxgVwQXjsdrxfyNmRuYg,5XJDexmWFLWOkjOEjOVX3e,0,0,,True
La Botella,Mach & Daddy,Latin Party,179.786,2012-01-01,0,False,3VXqnXParlwS9uACvWC7BU,5Q1vijNjTVhQBoVrZVXms8,0,0,,False
Jada,"Young Martino, Jon Z",Jada,128.677,2022-04-20,14,True,3GFzsoXUKkzOkvtIzdTDzp,7Kh6SBEGtFtqjYo5bN0ACG,0,0,,True
Bajo El Sol,Myke Towers,Bajo El Sol,185.312,2023-08-25,58,True,57mxKzlcRGGZKLlVVDpztL,7iK8PXO48WeuP03g8YR51W,0,0,,False
VACAXIONES,Feid,INTER SHIBUYA (FERXXO EDITION),186.4,2021-12-17,62,False,5QLs1kIWkkxcdUBfTkqWBX,2LRoIwlKmHjgvigdNGBHNo,0,0,,False
UN PASO,"Trueno, J Balvin",UN PASO,192.143,2022-07-21,56,True,4LUzWf03uKUeEKvo6FbhV0,2x7PC78TmgqpEIjaGAZ0Oz,0,0,,True
True Love,"Ante ciento veinte, Khan DobleL, Lucauy",True Love,281.086,2023-05-14,19,True,0Q6rZlbLO9fkSWTpmzfDYM,2gZ16E7yFv3Hj1va4y9hDe,0,0,,True
Freestyle Session #13,"ZARAMAY, Natos y Waor",Freestyle Session #13,339.0,2020-09-14,49,True,2yGN0LzE0AL7Ev9chjp9Nh,3wsYquQ9CiMlYG54BUR2ff,0,0,,True
Su cabeza en mi pecho,"Delgao, D3llano",Su cabeza en mi pecho,129.039,2022-01-20,51,False,3Mbi3ZzOqOtUMjv2k1F0n0,2V10Oq2sAheIVDSeW9QyFN,0,0,,True
alexademie,"Svarez, Cruz Cafuné",alexademie,167.707,2024-02-28,51,True,3St7sFGXYDJqgbdxnT9gwR,1CtE7kcqimHMARnwm2Hb23,0,0,,True
Trio de Ases,"Yer, Balastegui, Adriz Madrid",Trio de Ases,193.92,2020-07-24,0,False,63iGfojsQi6J2VBx6DHCTk,5SeJPd7D4iQiBEEuhTuC5x,0,0,,True
TRAP2016,"Maluma, Darell",TRAP2016,169.714,2024-04-19,45,True,0MOZK0XOxP32RTW1QwVWht,1r4hJ1h58CWwUQe3MxPuau,0,0,,True
Mil Llantos,"D3llano, Mabbi",Mil Llantos,157.73,2021-12-23,43,False,44aZcIIfoLLz3kYHpivDDj,2op8AnWkI11yZAv1KwS9Ck,0,0,,True
Desconfiao,"Hens, Lionware",Desconfiao,169.142,2020-02-20,38,False,1bzrqNk4rZJuq4iXsutcXw,3iY9PS7LxPnCVcCP7BjJOK,0,0,,True
HTQYNEA,"Recycled J, Livinlargeinvenus",SAN JORGE,163.437,2025-01-31,48,False,56e6p3ojuU1NvFHB3nfpNg,4bWHA8fMNjzfGPQqnh5D6y,0,0,,True
UNA ÚLTIMA VEZ,"Soge Culebra, SAIKO",UNA ÚLTIMA VEZ,180.689,2023-04-14,43,False,7tVRHbib3Qjfb8QVCMFLf9,2SNfNJDsahTSVFwgxposF5,0,0,,True
Tiempo de Nada,Morad,Reinsertado,230.204,2023-05-12,60,False,0W4qe30BMkPY98jWtVe6ZS,4az97MtWmBQ5Db3GfDh9j9,0,0,,False
Condenados al Desastre,"Reality, Hard GZ, Bigla The Kid",Condenados al Desastre,232.5,2024-02-21,48,True,5yBKImga5NyJYpm2L9jfXY,0FvRr7kKHIwQJxpRwf5OCw,0,0,,True
Del Recuerdo,"Sharif, MXRGXN",Pyramo,196.977,2019-11-08,0,False,7nsZcxr4aIEk8ZFd5LvJJf,5pIapcAHb6WV4fUjfQchMf,0,0,,True
Llegué Yo,Maikel Delacalle,Llegué Yo,226.47,2016-11-01,49,False,7bk70BmlSskThv2cyyMCB9,2t7vyRN71qtQT18frElAnV,0,0,,False
Caprichosos,"Marc Seguí, Xavibo, Sule B",Caprichosos,220.346,2021-03-17,24,False,4CrRBpqcBQ0fzshGk0dA9R,5FQ8tBUtIamA2hRtatrYUF,0,0,,True
Pa Ti,Josefo 216,Pa Ti,141.999,2020-02-17,0,True,3SVuaTvAATprzzJNQY4myf,1rFaCo1Rmn0J6EOMG3xSCI,0,0,,False
Ciego,"Matasvandals, Mauri, MOFLAS",Ciego,118.607,2022-07-15,12,False,15Yi56IMHQviMpTmHYj40N,77WwIwmDkRo6Frks1A89KM,0,0,,True
Brindis,"ToteKing, EAZYBOI",Brindis,242.509,2019-10-08,0,False,2dEcBWc9mLtDM0EPZSJKLr,224rbIjYbXaTI7lnP2ZMNJ,0,0,,True
Sunrise,"Miranda, D3llano",Sunrise,220.287,2023-02-01,48,False,0FRKscPo4EMDoqOeqxgNRI,0DjGDEVSQsodFbL1bMVPRs,0,0,,True
"Mamasita Que Tu Quieres (feat. Daddy Yankee, Zion, J Alvarez & DJ Nelson)","Nicky Jam, Daddy Yankee, Zion, J Alvarez, DJ Nelson","Mamasita Que Tu Quieres (feat. Daddy Yankee, Zion, J Alvarez & DJ Nelson)",269.116,2016-03-23,30,False,6t2O4DAj7rUR0K72EjY9Fd,1SupJlEpv7RS2tPNRaHViT,0,0,,True
Bestsellers,Natos y Waor,Cicatrices,244.038,2018-02-13,0,True,1u3V6iGzqPNGh6JNm3MDZs,1QJbbsxg2wqidJj51d3otw,0,0,,False
Perreo 101,"Wisin, Yandel",Mr. W,204.633,2024-04-26,44,True,6uJDbR4EMdgMUDcm5UX9Eh,3E6xrwgnVfYCrCs0ePERDz,0,0,,True
Rapeadita LOVE,Rels B,a new star (1 9 9 3),140.439,2024-04-26,58,True,1mqixStNxcORNYvXSw2uXp,2IMZYfNi21MGqxopj9fWx8,0,0,,False
Hablo con Dios y no responde,"Israel B, LOWLIGHT",Mi propio peor enemigo,173.617,2024-11-27,42,True,5sknGcZzdQJMqI9otadUEp,16M8fuShcwX8uBDdmFZH9B,0,0,,True
Besties - Remix,"Joyce Santana, Young Miko, Villano Antillano, YOVNGCHIMI, Luar La L",Besties (Remix),303.23,2022-08-18,49,True,4v7KHnsIpCKCQaPAPWUJD0,4zOhMWD0LoBe2nP7s9cHhX,0,0,,True
BESTIES,KAROL G,MAÑANA SERÁ BONITO,162.146,2023-02-24,66,True,7eTv2OTr3aY5iKtFdBusoA,790FomKkXshlbRYZFtlgla,0,0,,False
Heavyweight,Eladio Carrion,Porque Puedo,164.776,2024-05-01,59,True,75GbllGszQynPdm2qj78Lu,5XJDexmWFLWOkjOEjOVX3e,0,0,,False
cONTRA><Mi,"Duki, WEST DUBAI",Antes de Ameri,159.736,2023-06-22,0,False,0TSeUlki6qsc7YYS9vRORy,1bAftSH8umNcGZ0uyV7LMg,0,0,,True
PICARDÍA,"Rauw Alejandro, Junior H",PLAYA SATURNO,215.172,2023-07-07,67,True,05OnZaYopHpb0z7ktT2FIF,1mcTU81TzQhprhouKaTkpq,0,0,,True
Pidiéndome,"Jamby El Favo, KEVVO",Pidiéndome,175.262,2021-07-16,30,False,2Ygez4jXmEkxO6gNjBCPQQ,128ftF9X7Kd7Di2fq3wYVs,0,0,,True
NOEMÚ,Quevedo,BUENAS NOCHES,206.91,2024-11-22,64,False,5Oo9D3xJJ2sF6HWiJweV0V,52iwsT98xCoGgiGntTiR7K,0,0,,False
Cuando Salgo (feat. Darkiel),"Justin Quiles, Los De La Nazza, Darkiel",Imperio Nazza: Justin Quiles Edition,214.312,2016-01-22,34,False,29gzYyE2yCBDLXjWEM7GSj,14zUHaJZo1mnYtn6IBRaRP,0,0,,True
Los Bandoleros,"JHAYCO, Arcángel",Timelezz,273.853,2021-09-03,49,True,6PxRarQMMrZnB9m0vRhMW0,6nVcHLIgY5pE2YCl8ubca1,0,0,,True
La 2blea,Anuel AA,La 2blea,325.562,2022-09-30,53,True,3gOVQmGQcg8djqU044liT1,2R21vXR83lH98kGeO99Y66,0,0,,False
Ojitos (Remix) [feat. El Potro Álvarez & Farruko],"Sixto Rein, El Potro Alvarez, Farruko",Ojitos (Remix) [feat. El Potro Álvarez & Farruko],236.087,2015-10-16,45,False,5EjfGgOtvmbmsgXoONmsY5,2dYSrA999b3VYp5V4J12T7,0,0,,True
#Deputamadre,"Elilluminari, El Super Nuevo",#Deputamadre,166.751,2018-10-05,0,True,5nUBugCJIul8V3SHXaPHQ5,0BHo5QBLAjH32hoe4xHGYq,0,0,,True
Location,"Almighty, Alex Rose, Rafa Pabön",La BESTia,260.181,2019-06-07,45,True,3LMgZUCnPToWaX6AsJ87Dt,6P6GTRTigHBp8ZesNtpCKH,0,0,,True
Mi Mitad,Maikel Delacalle,Mi Mitad,186.666,2016-12-25,35,False,5VTJ9WzHzecOa265p4X821,2t7vyRN71qtQT18frElAnV,0,0,,False
Hola,"Tokischa, Eladio Carrion",Hola,167.254,2022-08-05,49,True,5VD5mr12uonOBeEFbqobXA,2p4aN0Uxkk3iT3HK0cJ2cJ,0,0,,True
COSAS QUE BRILLAN,"Ébano, A.Dense",COSAS QUE BRILLAN,154.75,2023-10-15,33,True,195Q9hV00YGlGTXWQ6GpwU,7q0HsrVsikGwRXqJsMsOZ5,0,0,,True
Llámame - Remix,"KEVIN ROLDAN, Seppe & Gama, HIT$ MUSIC",Llámame (Remix),200.4,2022-12-02,26,True,6su7DzwrexLTCYBadDG4iR,1RBzGO6Nm3uyhUSxP7EDWO,0,0,,True
LAS TRAVIS,"Raul Clyde, Came Beats",LAS TRAVIS,174.794,2023-09-14,37,False,68Dlfk35oHAiYKbWz0pGwS,2PAyYzUdafG4mFFp6Rynsk,0,0,,True
Después Que Te Fuiste,FERXXO,Después Que Te Fuiste,176.77,2022-10-14,0,True,1bzqeTcVP46a2twn3EDfYD,78nQz7iWeTl1oTbISQWqUr,0,0,,False
Destello,Miranda,Destello,216.618,2019-03-11,0,False,72o1DDOkDOVPNINYwNJuAU,0DjGDEVSQsodFbL1bMVPRs,0,0,,False
Una Mujer,"DJ Nelson, De La Ghetto, Brytiago, Darell",Una Mujer (feat. Darell),240.586,2019-03-15,42,True,7IzTqlcNIVONE35fEgj9w5,2ydZrTy8U3kOMOzx20s3dg,0,0,,True
Tú No Lo Amas,Anuel AA,Real Hasta la Muerte,214.125,2018-07-17,74,True,0fLOPPoyIaPTe8dm2Mrft3,2R21vXR83lH98kGeO99Y66,0,0,,False
Amigos Con Privilegios,"Zyron, Ñengo Flow",Amigos Con Privilegios,178.236,2013-05-03,64,False,19AEEgKZcBTZs3kq0ad2JQ,168Gs1VN0JCJQpvHgixevz,0,0,,True
HASTA ABAJO,"KEVIN ROLDAN, Bryant Myers, Lyanno",KrING,229.826,2019-10-04,74,False,4PEfJZpVjdclfzZ9XO8uDw,1RBzGO6Nm3uyhUSxP7EDWO,0,0,,True
Cadenas,Maikel Delacalle,Cadenas,170.0,2020-04-16,24,False,0EOBfk69ObBvnr8t04y73h,2t7vyRN71qtQT18frElAnV,0,0,,False
Celebrando,FERNANDOCOSTA,Celebrando,154.644,2023-04-21,44,False,64bSe67GLxPyqjTmSQ33YA,5dC7EcwWdf9Qj4VvJab4rZ,0,0,,False
Funeral,Myke Towers,Easy Money Baby,214.733,2020-01-24,60,True,1Q5veUVWf7OT9xjh1PZKOw,7iK8PXO48WeuP03g8YR51W,0,0,,False
Qué Le Voy a Hacer,Skechi,Qué Le Voy a Hacer,231.176,2020-10-09,45,False,5K4T7KJlGKoiwKA2nuQCjy,3OQumEuDR7ZpOYpYoXrT14,0,0,,False
Dame calor,Natos y Waor,Luna llena,179.528,2022-09-13,47,False,62d7z0IxvALeYUTOvUlCiw,1QJbbsxg2wqidJj51d3otw,0,0,,False
LA CRUSH,"Alejo, ROBI",EN ESTA NOS FUIMOS LEJOS,209.335,2024-05-16,49,False,1t31rsedSwUacgnamSDGsC,50sIhX3HytFEwQXZJLUZQE,0,0,,True
Universitaria,Quevedo,Universitaria,133.022,2021-05-15,0,False,6HOtqhx0LMZWEgJYRzdSuz,52iwsT98xCoGgiGntTiR7K,0,0,,False
FELICIDADES,Lenny Tavárez,FELICIDADES,165.396,2023-02-09,36,False,1HMs2s2cawWk3ce1aeKsZn,1pQWsZQehhS4wavwh7Fnxd,0,0,,False
Isla,"One Path, Cruz Cafuné, Blesed Ico, Choclock",Mi Viejo Choso,219.156,2016,0,False,6Y9Af2uHz3KIPY9JAxAdnn,5muknVI7xdVX2rt1L6V5Xq,0,0,,True
Me Enamoré,"Camin, Cyril Kamer",Me Enamoré,161.697,2024-09-12,45,False,2LXm6l7QIAHnGU6abBwv4p,3qndygm4Vx7bEW8tNyDKSY,0,0,,True
Una Pregunta,"Maikel Delacalle, Guaynaa",Una Pregunta,176.0,2021-05-13,25,False,46hfgXYpDXLZPdgi68LHYi,2t7vyRN71qtQT18frElAnV,0,0,,True
Doble Cara,"Dímelo Flow, Dalex",Always Dream,163.973,2022-06-09,27,False,5bka3euGNOo8uRgOdMyZAi,3fZk3Gm5dN5v5yfYMQ04Bx,0,0,,True
Hablale - Remix,"D-Enyel, Alexio, Ozuna, Bryant Myers, Brytiago",Hablale (Remix),346.4,2017-04-25,46,False,2Xob1VNZbrowu9x3Szi5NB,1x2H831AJaUPonZOQatMXa,0,0,,True
